location_id,year,month,context,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_or_more,total
27,2020,12,1,17,9,7,3,11,15,28,39,51,62,67,74,79,85,71,66,113,797
27,2020,12,2,0,0,3,0,0,0,3,3,5,4,1,9,12,13,15,15,34,117
27,2020,12,3,14,7,4,2,11,13,25,39,52,63,55,66,83,87,62,61,95,739
27,2020,12,4,0.0,0.0,42.857142857142854,0.0,0.0,0.0,10.714285714285714,7.6923076923076925,9.803921568627452,6.451612903225806,1.492537313432836,12.162162162162161,15.189873417721518,15.294117647058824,21.12676056338028,22.727272727272727,30.088495575221238,14.680050188205772
27,2021,1,1,0,1,0,0,2,2,1,4,5,9,4,8,7,9,10,1,7,70
27,2021,1,2,1,0,0,1,0,1,1,2,3,6,6,12,9,12,21,20,19,114
27,2021,1,3,1,3,1,2,1,5,9,10,11,20,24,26,21,24,27,13,30,228
27,2021,1,4,0.0,0.0,0.0,0.0,0.0,50.0,100.0,50.0,60.0,66.66666666666667,150.0,150.0,128.57142857142858,133.33333333333334,210.0,2.0e3,271.42857142857144,162.85714285714286
27,2021,2,1,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,0,6
27,2021,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,9
27,2021,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3
27,2021,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,150.0
27,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2021,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2021,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2020,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,2020,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020,3,1,1,1,0,0,1,2,0,2,1,3,6,1,3,3,1,1,1,27
28,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2020,3,3,1,0,0,0,0,2,0,1,1,2,2,0,3,3,1,1,0,17
28,2020,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020,4,1,4,3,2,5,2,5,5,15,5,10,12,14,8,10,15,8,27,150
28,2020,4,2,0,0,0,0,0,0,0,1,0,1,0,2,2,2,1,1,4,14
28,2020,4,3,3,2,2,5,1,5,2,9,2,5,8,12,5,6,10,4,19,100
28,2020,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,10.0,0.0,14.285714285714286,25.0,20.0,6.666666666666667,12.5,14.814814814814815,9.333333333333334
28,2020,5,1,32,18,14,8,18,19,27,33,32,46,56,56,66,70,71,60,90,716
28,2020,5,2,4,4,1,2,6,2,3,8,4,10,13,18,27,16,22,20,41,201
28,2020,5,3,27,16,13,7,17,13,19,31,23,36,40,46,53,44,49,36,65,535
28,2020,5,4,12.5,22.22222222222222,7.142857142857143,25.0,33.333333333333336,10.526315789473685,11.11111111111111,24.242424242424242,12.5,21.73913043478261,23.214285714285715,32.142857142857146,40.90909090909091,22.857142857142858,30.985915492957748,33.333333333333336,45.55555555555556,28.07262569832402
28,2020,6,1,43,25,7,14,26,39,59,92,101,108,124,112,157,152,161,134,269,1625
28,2020,6,2,3,5,0,2,3,9,12,20,21,32,40,45,40,81,76,72,138,599
28,2020,6,3,43,24,5,12,22,37,43,59,75,73,89,94,108,124,123,120,200,1253
28,2020,6,4,6.976744186046512,20.0,0.0,14.285714285714286,11.538461538461538,23.076923076923077,20.338983050847457,21.73913043478261,20.792079207920793,29.62962962962963,32.25806451612903,40.17857142857143,25.477707006369428,53.28947368421053,47.20496894409938,53.73134328358209,51.301115241635685,36.86153846153846
28,2020,7,1,63,31,14,13,22,30,44,76,97,100,107,127,147,161,164,143,237,1589
28,2020,7,2,5,4,2,2,1,4,11,19,22,35,48,58,77,93,105,94,182,762
28,2020,7,3,60,32,13,15,22,23,42,75,105,109,120,121,152,146,174,133,216,1559
28,2020,7,4,7.936507936507937,12.903225806451612,14.285714285714286,15.384615384615385,4.545454545454546,13.333333333333334,25.0,25.0,22.68041237113402,35.0,44.85981308411215,45.669291338582674,52.38095238095238,57.7639751552795,64.02439024390245,65.73426573426573,76.79324894514768,47.95468848332285
28,2020,8,1,12,9,8,3,14,16,17,26,30,33,38,52,52,51,36,46,94,537
28,2020,8,2,1,0,1,1,2,0,7,5,13,13,21,18,33,44,35,44,92,330
28,2020,8,3,12,10,8,3,12,16,17,33,35,39,45,65,61,72,52,54,105,639
28,2020,8,4,8.333333333333334,0.0,12.5,33.333333333333336,14.285714285714286,0.0,41.1764705882353,19.23076923076923,43.333333333333336,39.39393939393939,55.26315789473684,34.61538461538461,63.46153846153846,86.27450980392157,97.22222222222223,95.65217391304348,97.87234042553192,61.452513966480446
28,2020,9,1,11,11,7,6,9,3,10,17,27,18,36,27,37,31,42,37,71,401
28,2020,9,2,0,1,0,0,2,0,3,2,5,11,10,15,19,10,13,26,44,161
28,2020,9,3,12,9,7,6,8,5,7,14,25,20,29,25,38,28,36,34,62,366
28,2020,9,4,0.0,9.090909090909092,0.0,0.0,22.22222222222222,0.0,30.0,11.764705882352942,18.51851851851852,61.111111111111114,27.77777777777778,55.55555555555556,51.351351351351354,32.25806451612903,30.952380952380953,70.27027027027027,61.971830985915496,40.14962593516209
28,2020,10,1,30,19,10,6,15,19,19,20,29,24,31,40,58,41,43,42,81,528
28,2020,10,2,2,0,0,0,1,1,5,2,4,6,10,4,22,14,21,19,43,154
28,2020,10,3,31,18,10,7,14,14,16,19,30,23,32,40,46,36,45,39,77,498
28,2020,10,4,6.666666666666667,0.0,0.0,0.0,6.666666666666667,5.2631578947368425,26.31578947368421,10.0,13.793103448275861,25.0,32.25806451612903,10.0,37.93103448275862,34.146341463414636,48.83720930232558,45.23809523809524,53.08641975308642,29.166666666666668
28,2020,11,1,29,20,6,9,22,12,23,24,32,35,43,43,50,50,49,66,101,614
28,2020,11,2,0,1,0,0,2,0,3,1,3,2,7,7,12,17,15,15,27,112
28,2020,11,3,24,11,5,5,14,2,12,18,16,26,32,33,41,48,38,42,68,435
28,2020,11,4,0.0,5.0,0.0,0.0,9.090909090909092,0.0,13.043478260869565,4.166666666666667,9.375,5.714285714285714,16.27906976744186,16.27906976744186,24.0,34.0,30.612244897959183,22.727272727272727,26.73267326732673,18.241042345276874
28,2020,12,1,108,36,21,29,22,26,48,51,48,63,83,102,98,86,104,71,140,1142
28,2020,12,2,5,1,1,2,1,1,7,7,8,9,11,15,17,23,32,26,74,240
28,2020,12,3,50,25,10,15,7,15,33,33,40,46,66,75,76,62,75,65,122,816
28,2020,12,4,4.62962962962963,2.7777777777777777,4.761904761904762,6.896551724137931,4.545454545454546,3.8461538461538463,14.583333333333334,13.72549019607843,16.666666666666668,14.285714285714286,13.25301204819277,14.705882352941176,17.346938775510203,26.74418604651163,30.76923076923077,36.61971830985915,52.857142857142854,21.015761821366024
28,2021,1,1,8,2,1,4,3,6,1,3,6,2,9,8,9,11,6,5,11,95
28,2021,1,2,3,3,1,0,1,1,1,4,5,6,17,9,14,15,17,18,24,139
28,2021,1,3,4,4,4,5,4,9,5,5,18,11,18,20,20,23,22,15,28,215
28,2021,1,4,37.5,150.0,100.0,0.0,33.333333333333336,16.666666666666668,100.0,133.33333333333334,83.33333333333333,300.0,188.88888888888889,112.5,155.55555555555554,136.36363636363637,283.3333333333333,360.0,218.1818181818182,146.31578947368422
28,2021,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,2021,2,2,0,0,0,0,0,0,0,1,0,0,1,1,2,1,3,0,2,11
28,2021,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3
28,2021,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1e3
28,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2021,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2021,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
29,2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2020,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,2020,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020,3,1,2,2,3,2,0,6,4,10,9,8,15,13,9,14,7,5,9,118
29,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3
29,2020,3,3,2,2,2,1,0,3,0,6,4,4,8,5,6,5,3,3,6,60
29,2020,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,14.285714285714286,0.0,11.11111111111111,2.542372881355932
29,2020,4,1,10,2,2,2,8,23,39,67,84,96,93,70,86,91,53,58,118,902
29,2020,4,2,1,0,0,0,0,6,1,7,8,5,9,12,20,20,16,11,43,159
29,2020,4,3,9,1,0,0,4,14,23,37,45,59,57,41,55,61,37,38,90,571
29,2020,4,4,10.0,0.0,0.0,0.0,0.0,26.08695652173913,2.5641025641025643,10.447761194029852,9.523809523809524,5.208333333333333,9.67741935483871,17.142857142857142,23.25581395348837,21.978021978021978,30.18867924528302,18.96551724137931,36.440677966101696,17.62749445676275
29,2020,5,1,19,14,9,24,38,87,126,237,245,267,275,303,333,342,286,301,521,3430
29,2020,5,2,4,2,0,2,4,6,8,22,34,50,63,71,83,117,92,108,204,870
29,2020,5,3,15,11,11,17,28,59,87,186,204,198,223,217,268,262,194,204,363,2547
29,2020,5,4,21.05263157894737,14.285714285714286,0.0,8.333333333333334,10.526315789473685,6.896551724137931,6.349206349206349,9.282700421940929,13.877551020408163,18.726591760299627,22.90909090909091,23.432343234323433,24.924924924924923,34.21052631578947,32.16783216783217,35.880398671096344,39.15547024952016,25.364431486880466
29,2020,6,1,41,28,25,32,58,134,254,318,311,333,337,401,458,461,414,375,754,4766
29,2020,6,2,2,4,1,6,5,14,18,48,55,47,77,118,152,209,187,193,442,1578
29,2020,6,3,33,19,18,20,28,75,150,235,226,279,273,372,389,426,398,362,669,3972
29,2020,6,4,4.878048780487805,14.285714285714286,4.0,18.75,8.620689655172415,10.447761194029852,7.086614173228346,15.09433962264151,17.684887459807072,14.114114114114114,22.8486646884273,29.42643391521197,33.18777292576419,45.33622559652928,45.169082125603865,51.46666666666667,58.62068965517241,33.10952580780529
29,2020,7,1,56,26,17,37,113,182,290,399,385,372,394,372,401,483,428,376,812,5701
29,2020,7,2,9,2,1,3,8,8,27,44,59,80,110,129,187,212,224,200,546,1849
29,2020,7,3,39,23,12,26,40,66,137,183,226,253,311,329,383,457,404,371,770,4031
29,2020,7,4,16.071428571428573,7.6923076923076925,5.882352941176471,8.108108108108109,7.079646017699115,4.395604395604396,9.310344827586206,11.027568922305765,15.324675324675324,21.50537634408602,27.918781725888326,34.67741935483871,46.63341645885287,43.892339544513455,52.33644859813084,53.191489361702125,67.24137931034483,32.43290650763024
29,2020,8,1,28,24,12,20,57,83,150,214,219,216,215,286,275,288,282,272,532,3222
29,2020,8,2,1,2,1,2,5,11,13,31,32,51,68,96,127,158,155,166,380,1299
29,2020,8,3,25,17,14,17,37,42,81,154,145,167,200,251,264,300,263,266,519,2762
29,2020,8,4,3.5714285714285716,8.333333333333334,8.333333333333334,10.0,8.771929824561404,13.25301204819277,8.666666666666666,14.485981308411215,14.61187214611872,23.61111111111111,31.627906976744185,33.56643356643357,46.18181818181818,54.861111111111114,54.9645390070922,61.029411764705884,71.42857142857143,40.31657355679702
29,2020,9,1,8,19,15,13,40,71,103,158,170,176,158,183,182,204,211,183,372,2266
29,2020,9,2,1,0,1,1,7,4,5,16,29,27,48,58,68,90,95,102,223,775
29,2020,9,3,5,21,10,12,18,33,47,76,114,123,130,171,158,193,201,175,345,1832
29,2020,9,4,12.5,0.0,6.666666666666667,7.6923076923076925,17.5,5.633802816901408,4.854368932038835,10.126582278481013,17.058823529411764,15.340909090909092,30.379746835443036,31.693989071038253,37.362637362637365,44.11764705882353,45.023696682464454,55.73770491803279,59.946236559139784,34.201235657546334
29,2020,10,1,33,28,15,24,56,97,137,176,173,160,206,180,222,183,199,163,304,2357
29,2020,10,2,1,1,2,7,3,7,7,13,16,25,19,39,52,75,73,72,169,581
29,2020,10,3,21,21,19,13,13,30,60,63,105,104,139,141,183,165,170,151,299,1697
29,2020,10,4,3.0303030303030303,3.5714285714285716,13.333333333333334,29.166666666666668,5.357142857142857,7.216494845360825,5.109489051094891,7.386363636363637,9.248554913294798,15.625,9.223300970873787,21.666666666666668,23.423423423423422,40.98360655737705,36.68341708542714,44.171779141104295,55.5921052631579,24.649978786593127
29,2020,11,1,49,23,16,16,51,79,142,172,203,212,237,250,280,278,277,232,417,2934
29,2020,11,2,2,1,1,2,2,3,5,8,23,23,30,41,51,68,75,61,153,549
29,2020,11,3,43,22,9,13,25,43,81,94,139,137,181,203,233,223,220,198,322,2187
29,2020,11,4,4.081632653061225,4.3478260869565215,6.25,12.5,3.9215686274509802,3.7974683544303796,3.5211267605633805,4.651162790697675,11.330049261083744,10.849056603773585,12.658227848101266,16.4,18.214285714285715,24.46043165467626,27.075812274368232,26.29310344827586,36.69064748201439,18.711656441717793
29,2020,12,1,54,25,17,21,57,86,151,172,232,208,226,294,326,346,352,311,609,3487
29,2020,12,2,2,2,1,0,5,11,14,15,41,30,49,69,71,96,119,128,272,925
29,2020,12,3,46,26,14,14,34,55,108,158,198,200,213,266,296,320,331,282,556,3117
29,2020,12,4,3.7037037037037037,8.0,5.882352941176471,0.0,8.771929824561404,12.790697674418604,9.271523178807946,8.720930232558139,17.67241379310345,14.423076923076923,21.68141592920354,23.46938775510204,21.779141104294478,27.745664739884393,33.80681818181818,41.157556270096464,44.66338259441708,26.527100659592772
29,2021,1,1,2,2,1,8,23,31,37,40,50,42,33,28,34,34,22,26,43,456
29,2021,1,2,3,0,1,1,0,1,3,9,17,14,26,39,45,87,80,89,174,589
29,2021,1,3,8,5,5,5,3,10,26,38,66,65,53,78,103,97,83,83,141,869
29,2021,1,4,150.0,0.0,100.0,12.5,0.0,3.225806451612903,8.108108108108109,22.5,34.0,33.333333333333336,78.78787878787878,139.28571428571428,132.35294117647058,255.88235294117646,363.6363636363636,342.3076923076923,404.6511627906977,129.16666666666666
29,2021,2,1,0,0,0,3,8,9,7,9,7,4,9,3,1,0,0,0,0,60
29,2021,2,2,0,0,1,0,0,0,0,2,1,2,3,1,7,11,8,11,14,61
29,2021,2,3,1,0,0,0,0,0,1,3,0,0,2,0,0,4,1,2,1,15
29,2021,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,14.285714285714286,50.0,33.333333333333336,33.333333333333336,700.0,0.0,0.0,0.0,0.0,101.66666666666667
29,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2021,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2021,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,0,2,9
31,2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2020,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2020,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2020,3,1,2,0,0,0,6,5,9,26,22,18,26,30,37,28,22,17,34,282
31,2020,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,2,9
31,2020,3,3,1,0,0,0,2,2,4,14,13,11,13,20,30,21,16,13,18,178
31,2020,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,3.3333333333333335,0.0,3.5714285714285716,9.090909090909092,11.764705882352942,5.882352941176471,3.1914893617021276
31,2020,4,1,2,2,1,1,9,26,20,42,57,46,55,66,68,44,37,54,76,606
31,2020,4,2,0,0,0,0,1,0,2,1,2,2,5,8,11,12,16,15,26,101
31,2020,4,3,3,1,0,0,4,16,12,35,43,32,54,49,45,40,33,43,63,473
31,2020,4,4,0.0,0.0,0.0,0.0,11.11111111111111,0.0,10.0,2.380952380952381,3.508771929824561,4.3478260869565215,9.090909090909092,12.121212121212121,16.176470588235293,27.272727272727273,43.24324324324324,27.77777777777778,34.21052631578947,16.666666666666668
31,2020,5,1,8,8,5,7,26,43,88,131,174,169,176,222,213,211,204,135,246,2070
31,2020,5,2,0,0,1,0,2,3,3,6,9,17,12,28,25,42,36,36,73,293
31,2020,5,3,7,7,3,6,19,29,63,98,130,120,130,176,162,149,150,108,176,1533
31,2020,5,4,0.0,0.0,20.0,0.0,7.6923076923076925,6.976744186046512,3.409090909090909,4.580152671755725,5.172413793103448,10.059171597633137,6.818181818181818,12.612612612612613,11.737089201877934,19.90521327014218,17.647058823529413,26.666666666666668,29.67479674796748,14.154589371980677
31,2020,6,1,86,37,34,47,147,246,381,490,592,610,655,759,707,713,664,508,954,7682
31,2020,6,2,1,1,0,2,4,6,11,20,35,37,53,81,95,118,123,125,304,1017
31,2020,6,3,43,16,15,20,65,124,192,278,369,438,467,549,550,560,505,407,775,5377
31,2020,6,4,1.1627906976744187,2.7027027027027026,0.0,4.25531914893617,2.7210884353741496,2.4390243902439024,2.8871391076115485,4.081632653061225,5.912162162162162,6.065573770491803,8.091603053435115,10.671936758893281,13.437057991513438,16.54978962131837,18.52409638554217,24.606299212598426,31.865828092243188,13.238739911481385
31,2020,7,1,72,54,41,70,212,351,494,641,706,720,796,993,935,916,877,758,1528,12143
31,2020,7,2,4,2,0,2,4,10,19,41,53,72,107,174,210,293,302,311,731,2336
31,2020,7,3,49,32,16,23,67,131,252,382,466,519,641,836,875,905,852,736,1459,8244
31,2020,7,4,5.555555555555555,3.7037037037037037,0.0,2.857142857142857,1.8867924528301887,2.849002849002849,3.8461538461538463,6.396255850234009,7.507082152974505,10.0,13.442211055276381,17.522658610271904,22.459893048128343,31.986899563318776,34.43557582668187,41.029023746701846,47.840314136125656,19.237420736226632
31,2020,8,1,124,112,94,160,357,509,585,721,760,741,886,867,854,915,754,696,1339,10705
31,2020,8,2,2,1,1,0,4,11,13,36,42,62,101,160,209,275,323,299,790,2329
31,2020,8,3,34,28,11,20,76,106,177,303,349,404,569,616,668,747,719,616,1272,6717
31,2020,8,4,1.6129032258064515,0.8928571428571429,1.0638297872340425,0.0,1.1204481792717087,2.161100196463654,2.2222222222222223,4.993065187239944,5.526315789473684,8.367071524966262,11.399548532731377,18.45444059976932,24.473067915690866,30.05464480874317,42.83819628647215,42.95977011494253,58.999253174010455,21.75618869687062
31,2020,9,1,145,99,86,164,288,374,413,555,589,590,616,770,714,721,627,543,977,8281
31,2020,9,2,2,0,0,2,9,8,10,29,39,39,73,133,178,238,273,267,612,1912
31,2020,9,3,28,26,6,22,46,84,144,254,310,331,426,584,596,677,581,532,944,5591
31,2020,9,4,1.3793103448275863,0.0,0.0,1.2195121951219512,3.125,2.1390374331550803,2.4213075060532687,5.225225225225225,6.621392190152801,6.610169491525424,11.85064935064935,17.272727272727273,24.92997198879552,33.00970873786408,43.54066985645933,49.171270718232044,62.64073694984647,23.088998913174738
31,2020,10,1,181,148,134,152,241,372,433,555,511,487,569,551,542,474,477,400,729,6963
31,2020,10,2,0,2,2,1,2,3,18,17,29,38,77,118,129,185,199,210,420,1450
31,2020,10,3,14,13,8,12,40,57,109,176,208,222,305,360,410,433,445,399,740,3953
31,2020,10,4,0.0,1.3513513513513513,1.492537313432836,0.6578947368421053,0.8298755186721992,0.8064516129032258,4.157043879907621,3.063063063063063,5.675146771037182,7.8028747433264884,13.532513181019333,21.415607985480943,23.800738007380073,39.029535864978904,41.719077568134175,52.5,57.61316872427984,20.824357317248314
31,2020,11,1,73,40,37,58,132,224,322,373,438,485,540,663,713,728,662,555,1028,7085
31,2020,11,2,0,0,1,0,3,6,10,12,18,32,46,70,125,127,136,156,364,1106
31,2020,11,3,21,7,6,13,39,79,142,178,229,307,372,468,564,536,510,409,816,4698
31,2020,11,4,0.0,0.0,2.7027027027027026,0.0,2.272727272727273,2.6785714285714284,3.1055900621118013,3.2171581769436997,4.109589041095891,6.597938144329897,8.518518518518519,10.558069381598793,17.53155680224404,17.445054945054945,20.54380664652568,28.10810810810811,35.40856031128405,15.61044460127029
31,2020,12,1,74,48,43,56,123,255,343,464,551,529,704,883,980,1112,1015,893,1751,9844
31,2020,12,2,6,0,0,3,3,9,20,36,38,69,109,150,224,294,304,309,786,2362
31,2020,12,3,41,13,11,21,61,135,207,299,414,456,611,785,872,988,927,799,1577,8221
31,2020,12,4,8.108108108108109,0.0,0.0,5.357142857142857,2.4390243902439024,3.5294117647058822,5.830903790087463,7.758620689655173,6.896551724137931,13.043478260869565,15.482954545454545,16.987542468856173,22.857142857142858,26.43884892086331,29.950738916256157,34.60246360582307,44.88863506567676,23.99431125558716
31,2021,1,1,50,36,31,45,115,125,192,171,142,143,153,150,150,113,136,97,160,2010
31,2021,1,2,1,1,0,0,2,10,13,22,32,43,81,128,178,241,294,293,566,1905
31,2021,1,3,9,7,4,6,12,34,81,103,145,153,212,284,330,391,348,295,493,2907
31,2021,1,4,2.0,2.7777777777777777,0.0,0.0,1.7391304347826086,8.0,6.770833333333333,12.865497076023392,22.535211267605632,30.06993006993007,52.94117647058823,85.33333333333333,118.66666666666667,213.27433628318585,216.1764705882353,302.0618556701031,353.75,94.77611940298507
31,2021,2,1,33,32,18,38,89,120,157,194,167,162,120,116,61,24,12,7,9,1359
31,2021,2,2,0,0,0,0,2,2,2,0,3,4,10,11,20,33,28,17,38,170
31,2021,2,3,0,0,0,0,0,1,0,2,1,1,3,0,5,2,2,0,4,21
31,2021,2,4,0.0,0.0,0.0,0.0,2.247191011235955,1.6666666666666667,1.2738853503184713,0.0,1.7964071856287425,2.4691358024691357,8.333333333333334,9.482758620689655,32.78688524590164,137.5,233.33333333333334,242.85714285714286,422.22222222222223,12.509197939661515
31,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2021,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2021,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2020,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,2020,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020,3,1,0,1,0,0,0,4,2,7,6,9,7,16,5,6,3,4,8,78
32,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2020,3,3,0,0,0,0,0,2,2,4,3,4,3,10,2,3,2,3,4,42
32,2020,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2020,4,1,2,3,0,2,8,6,20,23,26,51,57,51,54,47,62,51,89,552
32,2020,4,2,0,0,0,0,0,1,1,3,5,4,6,15,10,15,14,11,31,116
32,2020,4,3,0,3,0,1,3,7,15,16,22,37,35,30,33,37,40,33,62,374
32,2020,4,4,0.0,0.0,0.0,0.0,0.0,16.666666666666668,5.0,13.043478260869565,19.23076923076923,7.8431372549019605,10.526315789473685,29.41176470588235,18.51851851851852,31.914893617021278,22.580645161290324,21.568627450980394,34.831460674157306,21.014492753623188
32,2020,5,1,7,3,4,5,16,22,51,69,80,96,113,136,153,176,168,165,285,1552
32,2020,5,2,1,0,0,1,5,4,4,12,18,29,36,40,60,57,70,65,154,557
32,2020,5,3,8,3,4,5,16,17,40,59,64,72,90,104,113,107,116,106,188,1113
32,2020,5,4,14.285714285714286,0.0,0.0,20.0,31.25,18.181818181818183,7.8431372549019605,17.391304347826086,22.5,30.208333333333332,31.858407079646017,29.41176470588235,39.21568627450981,32.38636363636363,41.666666666666664,39.39393939393939,54.03508771929825,35.88917525773196
32,2020,6,1,10,1,3,10,12,33,62,77,86,112,103,158,182,187,189,174,347,1752
32,2020,6,2,3,1,1,1,3,6,14,21,28,48,49,80,96,131,108,140,259,990
32,2020,6,3,9,0,3,7,9,25,33,52,59,91,83,131,146,142,148,135,251,1328
32,2020,6,4,30.0,100.0,33.333333333333336,10.0,25.0,18.181818181818183,22.580645161290324,27.272727272727273,32.55813953488372,42.857142857142854,47.57281553398058,50.63291139240506,52.747252747252745,70.05347593582887,57.142857142857146,80.45977011494253,74.63976945244957,56.50684931506849
32,2020,7,1,14,10,2,9,23,27,44,60,69,65,70,70,78,110,91,78,174,1160
32,2020,7,2,1,1,0,4,1,5,9,15,15,20,40,53,72,94,95,91,196,713
32,2020,7,3,11,11,1,7,10,13,26,37,55,49,72,70,88,118,107,90,184,950
32,2020,7,4,7.142857142857143,10.0,0.0,44.44444444444444,4.3478260869565215,18.51851851851852,20.454545454545453,25.0,21.73913043478261,30.76923076923077,57.142857142857146,75.71428571428571,92.3076923076923,85.45454545454545,104.3956043956044,116.66666666666667,112.64367816091954,61.46551724137931
32,2020,8,1,4,5,1,3,22,28,52,55,56,53,61,58,70,57,60,53,118,772
32,2020,8,2,0,0,0,0,0,1,2,5,19,17,15,15,33,41,44,40,85,317
32,2020,8,3,6,6,2,2,9,6,13,23,34,39,49,57,64,65,69,51,124,619
32,2020,8,4,0.0,0.0,0.0,0.0,0.0,3.5714285714285716,3.8461538461538463,9.090909090909092,33.92857142857143,32.075471698113205,24.59016393442623,25.862068965517242,47.142857142857146,71.9298245614035,73.33333333333333,75.47169811320755,72.03389830508475,41.06217616580311
32,2020,9,1,3,1,2,4,14,9,28,36,29,28,38,34,31,41,47,27,71,443
32,2020,9,2,4,0,0,0,2,1,2,3,1,5,13,21,14,16,23,20,62,187
